Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2018-03-16 16:55:15,"Rücken",1h 13min,"Lat Pulldown (Cable)",2,40.0,14,0,0,,,
2018-03-16 16:55:15,"Rücken",1h 13min,"Lat Pulldown (Cable)",3,45.0,10,0,0,,,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Machine)",1,15.0,10,0,0,"",,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Machine)",2,12.5,10,0,0,,,
2018-03-16 16:55:15,"Rücken",1h 13min,"Bicep Curl (Machine)",3,12.5,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Bench Press (Dumbbell)",1,16.0,10,0,0,"","",
2018-03-19 17:10:44,"Brust",55min,"Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Bench Press (Dumbbell)",3,16.0,9,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Incline Bench Press (Barbell)",1,12.0,10,0,0,"",,
2018-03-19 17:10:44,"Brust",55min,"Incline Bench Press (Barbell)",2,12.0,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Incline Bench Press (Barbell)",3,12.0,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Cable Crossover",1,12.5,10,0,0,"",,
2018-03-19 17:10:44,"Brust",55min,"Cable Crossover",2,12.5,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Cable Crossover",3,12.5,9,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Chest Dip",1,7.5,10,0,0,"",,
2018-03-19 17:10:44,"Brust",55min,"Chest Dip",2,7.5,10,0,0,,,
2018-03-19 17:10:44,"Brust",55min,"Chest Dip",3,7.5,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Bench Press (Dumbbell)",1,16.0,10,0,0,"","",
2018-03-25 18:32:11,"Brust",49min,"Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Bench Press (Dumbbell)",3,16.0,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Incline Bench Press (Barbell)",1,14.0,10,0,0,"",,
2018-03-25 18:32:11,"Brust",49min,"Incline Bench Press (Barbell)",2,12.0,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Incline Bench Press (Barbell)",3,12.0,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Cable Crossover",1,15.0,10,0,0,"",,
2018-03-25 18:32:11,"Brust",49min,"Cable Crossover",2,15.0,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Cable Crossover",3,12.5,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Chest Dip",1,0.0,10,0,0,"",,
2018-03-25 18:32:11,"Brust",49min,"Chest Dip",2,0.0,6,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Chest Dip",3,0.0,5,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Trizepsdrücken (Kabelzug)",1,12.5,10,0,0,"",,
2018-03-25 18:32:11,"Brust",49min,"Trizepsdrücken (Kabelzug)",2,12.5,10,0,0,,,
2018-03-25 18:32:11,"Brust",49min,"Trizepsdrücken (Kabelzug)",3,12.5,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Deadlift (Barbell)",1,20.0,12,0,0,"","",
2018-03-29 17:00:30,"Rücken",1h 36min,"Deadlift (Barbell)",2,20.0,12,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Deadlift (Barbell)",3,20.0,12,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bent Over Row (Dumbbell)",1,16.0,10,0,0,"",,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bent Over Row (Dumbbell)",2,16.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bent Over Row (Dumbbell)",3,16.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Seated Wide-Grip Row (Cable)",1,45.0,10,0,0,"",,
2018-03-29 17:00:30,"Rücken",1h 36min,"Seated Wide-Grip Row (Cable)",2,45.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Seated Wide-Grip Row (Cable)",3,45.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Machine)",1,12.5,10,0,0,"",,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Machine)",2,12.5,10,0,0,,,
2018-03-29 17:00:30,"Rücken",1h 36min,"Bicep Curl (Machine)",3,12.5,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Bench Press (Barbell)",1,45.0,10,0,0,"","Eine Übung weggelassen. Nicht so fit wegen Käsekonsum.",
2018-04-02 18:37:30,"Brust",52min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Incline Bench Press (Barbell)",1,14.0,10,0,0,"",,
2018-04-02 18:37:30,"Brust",52min,"Incline Bench Press (Barbell)",2,14.0,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Incline Bench Press (Barbell)",3,12.0,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Cable Crossover",1,12.5,10,0,0,"",,
2018-04-02 18:37:30,"Brust",52min,"Cable Crossover",2,12.5,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Cable Crossover",3,12.5,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Trizepsdrücken (Kabelzug)",1,12.5,10,0,0,"",,
2018-04-02 18:37:30,"Brust",52min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2018-04-02 18:37:30,"Brust",52min,"Trizepsdrücken (Kabelzug)",3,15.0,10,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Deadlift (Barbell)",1,20.0,12,0,0,"","",
2018-04-10 18:54:47,"Rücken",1h 10min,"Deadlift (Barbell)",2,20.0,12,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Deadlift (Barbell)",3,20.0,12,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bent Over Row (Dumbbell)",1,16.0,10,0,0,"",,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bent Over Row (Dumbbell)",2,18.0,12,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bent Over Row (Dumbbell)",3,18.0,12,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2018-04-10 18:54:47,"Rücken",1h 10min,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Seated Wide-Grip Row (Cable)",3,50.0,10,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Dumbbell)",2,10.0,10,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Dumbbell)",3,10.0,8,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Machine)",1,12.5,10,0,0,"",,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Machine)",2,12.5,10,0,0,,,
2018-04-10 18:54:47,"Rücken",1h 10min,"Bicep Curl (Machine)",3,12.5,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Deadlift (Barbell)",1,20.0,12,0,0,"","",
2018-04-17 17:40:00,"Abend-Workout",1h,"Deadlift (Barbell)",2,20.0,12,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Deadlift (Barbell)",3,20.0,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bent Over One Arm Row (Dumbbell)",1,16.0,10,0,0,"",,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bent Over One Arm Row (Dumbbell)",2,16.0,12,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bent Over One Arm Row (Dumbbell)",3,16.0,12,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2018-04-17 17:40:00,"Abend-Workout",1h,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Seated Wide-Grip Row (Cable)",3,45.0,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Dumbbell)",1,9.0,10,0,0,"",,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Dumbbell)",2,9.0,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Dumbbell)",3,9.0,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Machine)",1,12.5,12,0,0,"",,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Machine)",2,12.5,10,0,0,,,
2018-04-17 17:40:00,"Abend-Workout",1h,"Bicep Curl (Machine)",3,12.5,13,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Bench Press (Barbell)",1,45.0,10,0,0,"","",
2018-04-23 18:53:00,"Abend-Workout",34min,"Bench Press (Barbell)",2,45.0,8,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Bench Press (Barbell)",3,45.0,8,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Fly (Dumbbell)",1,30.0,10,0,0,"",,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Fly (Dumbbell)",2,25.0,10,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Fly (Dumbbell)",3,20.0,10,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Dip (Assisted)",1,12.5,11,0,0,"",,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Dip (Assisted)",2,12.5,10,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Chest Dip (Assisted)",3,12.5,10,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Trizepsdrücken (Kabelzug)",1,12.5,12,0,0,"",,
2018-04-23 18:53:00,"Abend-Workout",34min,"Trizepsdrücken (Kabelzug)",2,12.5,10,0,0,,,
2018-04-23 18:53:00,"Abend-Workout",34min,"Trizepsdrücken (Kabelzug)",3,12.5,10,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Pull Up (Assisted)",1,7.5,10,0,0,"","",
2018-04-26 16:35:00,"Rücken",39min,"Pull Up (Assisted)",2,7.5,10,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Pull Up (Assisted)",3,7.5,10,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Seated Wide-Grip Row (Cable)",1,45.0,10,0,0,"",,
2018-04-26 16:35:00,"Rücken",39min,"Seated Wide-Grip Row (Cable)",2,45.0,10,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Seated Wide-Grip Row (Cable)",3,40.0,11,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Dumbbell)",1,10.0,12,0,0,"",,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Dumbbell)",2,10.0,8,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Dumbbell)",3,10.0,10,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Machine)",1,20.0,10,0,0,"",,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Machine)",2,12.5,12,0,0,,,
2018-04-26 16:35:00,"Rücken",39min,"Bicep Curl (Machine)",3,15.0,12,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Barbell)",4,45.0,4,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",1,12.0,10,0,0,"",,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",3,8.0,12,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Cable Crossover",1,10.0,10,0,0,"",,
2018-05-17 17:34:00,"Abend-Workout",49min,"Cable Crossover",2,12.5,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Cable Crossover",3,10.0,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Chest Dip (Assisted)",1,7.5,10,0,0,"",,
2018-05-17 17:34:00,"Abend-Workout",49min,"Chest Dip (Assisted)",2,7.5,10,0,0,,,
2018-05-17 17:34:00,"Abend-Workout",49min,"Chest Dip (Assisted)",3,12.5,8,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Barbell)",1,40.0,11,0,0,"","",
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Barbell)",4,40.0,8,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Dumbbell)",1,12.0,10,0,0,"",,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Bench Press (Dumbbell)",3,10.0,10,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Cable Crossover",1,12.5,10,0,0,"",,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Cable Crossover",2,10.0,12,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Cable Crossover",3,10.0,16,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Chest Dip (Assisted)",1,7.5,10,0,0,"",,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Chest Dip (Assisted)",2,15.0,10,0,0,,,
2018-05-24 18:33:00,"Abend-Workout",1h 3min,"Chest Dip (Assisted)",3,15.0,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Barbell)",1,45.0,9,0,0,"","",
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Barbell)",3,40.0,7,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Barbell)",4,30.0,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Dumbbell)",1,10.0,8,0,0,"",,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Dumbbell)",2,8.0,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Bench Press (Dumbbell)",3,8.0,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Cable Crossover",1,15.0,10,0,0,"",,
2018-08-27 18:13:00,"Abend-Workout",38min,"Cable Crossover",2,20.0,9,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Cable Crossover",3,15.0,9,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Chest Dip (Assisted)",1,7.5,10,0,0,"",,
2018-08-27 18:13:00,"Abend-Workout",38min,"Chest Dip (Assisted)",2,7.5,10,0,0,,,
2018-08-27 18:13:00,"Abend-Workout",38min,"Chest Dip (Assisted)",3,7.5,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Pull Up (Assisted)",1,7.5,10,0,0,"","",
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Pull Up (Assisted)",2,7.5,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Pull Up (Assisted)",3,7.5,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bent Over One Arm Row (Dumbbell)",1,12.0,10,0,0,"",,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bent Over One Arm Row (Dumbbell)",3,14.0,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",1,35.0,10,0,0,"",,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",2,35.0,12,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Seated Wide-Grip Row (Cable)",3,35.0,12,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bicep Curl (Dumbbell)",1,8.0,10,0,0,"",,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bicep Curl (Dumbbell)",2,9.0,10,0,0,,,
2018-09-01 10:39:00,"Abend-Workout",1h 2min,"Bicep Curl (Dumbbell)",3,9.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Barbell)",1,40.0,10,0,0,"","",
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Barbell)",2,45.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Barbell)",4,30.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Dumbbell)",1,10.0,12,0,0,"",,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Bench Press (Dumbbell)",3,10.0,8,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Cable Crossover",1,10.0,10,0,0,"",,
2018-09-04 17:54:00,"Abend-Workout",43min,"Cable Crossover",2,12.5,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Cable Crossover",3,12.5,11,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Trizepsdrücken (Kabelzug)",1,12.5,10,0,0,"",,
2018-09-04 17:54:00,"Abend-Workout",43min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2018-09-04 17:54:00,"Abend-Workout",43min,"Trizepsdrücken (Kabelzug)",3,15.0,12,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Pull Up (Assisted)",1,7.5,10,0,0,"","",
2018-09-09 17:46:00,"Abend-Workout",49min,"Pull Up (Assisted)",2,7.5,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Pull Up (Assisted)",3,7.5,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"",,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bent Over One Arm Row (Dumbbell)",3,14.0,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Seated Wide-Grip Row (Cable)",1,35.0,10,0,0,"",,
2018-09-09 17:46:00,"Abend-Workout",49min,"Seated Wide-Grip Row (Cable)",2,40.0,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Seated Wide-Grip Row (Cable)",3,35.0,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bicep Curl (Dumbbell)",1,9.0,9,0,0,"",,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bicep Curl (Dumbbell)",2,8.0,10,0,0,,,
2018-09-09 17:46:00,"Abend-Workout",49min,"Bicep Curl (Dumbbell)",3,8.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Barbell)",1,45.0,14,0,0,"","",
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Barbell)",4,40.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Dumbbell)",1,12.0,10,0,0,"",,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Bench Press (Dumbbell)",3,10.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Cable Crossover",1,12.0,10,0,0,"",,
2018-09-28 11:20:00,"Abend-Workout",41min,"Cable Crossover",2,12.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Cable Crossover",3,12.0,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Chest Dip (Assisted)",1,7.5,10,0,0,"",,
2018-09-28 11:20:00,"Abend-Workout",41min,"Chest Dip (Assisted)",2,7.5,10,0,0,,,
2018-09-28 11:20:00,"Abend-Workout",41min,"Chest Dip (Assisted)",3,7.5,10,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Squat (Barbell)",1,50.0,12,0,0,"","",
2018-10-03 14:54:45,"Beine #2",39min,"Squat (Barbell)",2,50.0,12,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Squat (Barbell)",3,50.0,12,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Press",1,90.0,13,0,0,"",,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Press",2,90.0,12,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Press",3,90.0,12,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Extension (Machine)",1,52.5,10,0,0,"",,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Extension (Machine)",2,52.5,10,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Leg Extension (Machine)",3,52.5,15,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Standing Calf Raise (Machine)",1,50.0,15,0,0,"",,
2018-10-03 14:54:45,"Beine #2",39min,"Standing Calf Raise (Machine)",2,60.0,12,0,0,,,
2018-10-03 14:54:45,"Beine #2",39min,"Standing Calf Raise (Machine)",3,60.0,12,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Barbell)",1,20.0,15,0,0,"","",
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Barbell)",2,45.0,10,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Barbell)",3,45.0,5,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Barbell)",4,40.0,7,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",1,12.0,8,0,0,"",,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",2,10.0,10,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Bench Press (Dumbbell)",3,10.0,8,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Cable Crossover",1,15.0,10,0,0,"",,
2018-10-09 14:24:00,"Abend-Workout",49min,"Cable Crossover",2,12.5,12,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Cable Crossover",3,12.5,10,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Chest Dip (Assisted)",1,7.5,10,0,0,"",,
2018-10-09 14:24:00,"Abend-Workout",49min,"Chest Dip (Assisted)",2,15.0,10,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Chest Dip (Assisted)",3,15.0,9,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Trizepsdrücken (Kabelzug)",1,12.5,10,0,0,"",,
2018-10-09 14:24:00,"Abend-Workout",49min,"Trizepsdrücken (Kabelzug)",2,15.0,10,0,0,,,
2018-10-09 14:24:00,"Abend-Workout",49min,"Trizepsdrücken (Kabelzug)",3,15.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Squat (Barbell)",1,52.5,12,0,0,"","",
2018-10-16 17:50:36,"Beine #3",34min,"Squat (Barbell)",2,55.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Squat (Barbell)",3,55.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Press",1,100.0,13,0,0,"",,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Press",2,100.0,10,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Press",3,100.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Extension (Machine)",1,60.0,10,0,0,"",,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Extension (Machine)",2,60.0,10,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Leg Extension (Machine)",3,60.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Standing Calf Raise (Machine)",1,65.0,12,0,0,"",,
2018-10-16 17:50:36,"Beine #3",34min,"Standing Calf Raise (Machine)",2,65.0,12,0,0,,,
2018-10-16 17:50:36,"Beine #3",34min,"Standing Calf Raise (Machine)",3,65.0,12,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Pull Up (Assisted)",1,7.5,10,0,0,"","",
2018-10-18 19:00:00,"Abend-Workout",35min,"Pull Up (Assisted)",2,7.5,10,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Pull Up (Assisted)",3,7.5,10,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Bent Over One Arm Row (Dumbbell)",1,14.0,10,0,0,"",,
2018-10-18 19:00:00,"Abend-Workout",35min,"Bent Over One Arm Row (Dumbbell)",2,14.0,10,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Bent Over One Arm Row (Dumbbell)",3,14.0,12,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Seated Wide-Grip Row (Cable)",1,40.0,10,0,0,"",,
2018-10-18 19:00:00,"Abend-Workout",35min,"Seated Wide-Grip Row (Cable)",2,40.0,10,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Seated Wide-Grip Row (Cable)",3,35.0,10,0,0,,,
2018-10-18 19:00:00,"Abend-Workout",35min,"Bicep Curl (Dumbbell)",1,9.0,10,0,0,"",,
2018-10-18 19:00:00,"Abend-Workout",35min,"Bicep Curl (Dumbbell)",2,9.0,10,0,0,,,
